module,time_hours,scenario_id,proteostasis_capacity,mitochondrial_reserve,inflammatory_dysfunction,commitment_risk,recovery_potential
spatiotemporal_context,56.0,ire1_timed,0.3449779422976857,0.3129402214414829,0.41456143299222725,0.22549860189256926,0.47100703497604496
spatiotemporal_context,58.0,ire1_timed,0.3323372855809729,0.29418311220242876,0.42398704365193857,0.23583700002615282,0.4510567621983757
spatiotemporal_context,60.0,ire1_timed,0.3195589335827016,0.27529678010052716,0.43357858484460426,0.24657835878147946,0.4303563748749915
spatiotemporal_context,62.0,ire1_timed,0.30663785115349745,0.25627591971412195,0.443341200410338,0.25772619064344515,0.40888898311159105
spatiotemporal_context,64.0,ire1_timed,0.2935688865904577,0.23711510261402055,0.45328008783175827,0.2692841700836601,0.3866374216373615
spatiotemporal_context,66.0,ire1_timed,0.28034677007955644,0.21780877575172167,0.463400500702537,0.28125613616993317,0.3635842423619319
spatiotemporal_context,68.0,ire1_timed,0.266966112082842,0.19835125978906518,0.4737077512280713,0.29364609523151636,0.33971170678126394
spatiotemporal_context,70.0,ire1_timed,0.25342140166952076,0.17873674736836423,0.4842072127591671,0.3064582235815118,0.3150017782294971
spatiotemporal_context,72.0,ire1_timed,0.2397070047900017,0.15895930132205835,0.49490432235964144,0.31969687029786836,0.2894361139736922
foundation_representation,0.0,ire1_timed,0.78,0.8,0.12,0.1,0.82
foundation_representation,2.0,ire1_timed,0.7531425777777778,0.7837372888888889,0.1349211111111111,0.0974,0.8113708888888889
foundation_representation,4.0,ire1_timed,0.7262276724380248,0.7673505473841976,0.14991159442716048,0.09547405629135802,0.8020931881757036
foundation_representation,6.0,ire1_timed,0.6992513280991568,0.7508357877684452,0.16497980747544216,0.09422241731559575,0.7921437197418424
foundation_representation,8.0,ire1_timed,0.6722094127723386,0.7341888262473215,0.18013410350980497,0.0936455223945929,0.7814990827969167
foundation_representation,10.0,ire1_timed,0.6450976177668558,0.7174052823832404,0.19538283488717967,0.0937440048472805,0.7701356457309169
foundation_representation,12.0,ire1_timed,0.6179114570276015,0.7004805784530724,0.21073435647361463,0.09451869515118418,0.7580295377876596
foundation_representation,14.0,ire1_timed,0.5906462664037008,0.683409938729016,0.22619702908065664,0.0959706241505297,0.745156640556772
foundation_representation,16.0,ire1_timed,0.5802838695139468,0.6661883886815473,0.2304042229329366,0.09810102631264886,0.7382525792813793
foundation_representation,18.0,ire1_timed,0.5698900224784077,0.6489511480367017,0.23468225237154794,0.10055490951593116,0.7309860771341324
foundation_representation,20.0,ire1_timed,0.5594622852877565,0.6316955112835152,0.23903501494160992,0.10333254862009522,0.7233453526815538
foundation_representation,22.0,ire1_timed,0.5489981324487587,0.6144186787947109,0.24346641158627158,0.10643432156605122,0.7153185084560919
foundation_representation,24.0,ire1_timed,0.5384949526119023,0.5971177564526975,0.24798034839395597,0.10986071091306475,0.7068935265353975
foundation_representation,26.0,ire1_timed,0.5279500481629759,0.5797897552354199,0.2525807383603194,0.11361230540089726,0.6980582640312883
foundation_representation,28.0,ire1_timed,0.5173606347781076,0.5624315907615445,0.25727150316538766,0.11768980153781466,0.6888004484869165
foundation_representation,30.0,ire1_timed,0.5067238409417708,0.5450400827944508,0.2620565749663423,0.12209400521536912,0.6791076731806084
foundation_representation,32.0,ire1_timed,0.4960367074272508,0.5276119547044905,0.26693989820644454,0.1268258333508724,0.6689673923348014
foundation_representation,34.0,ire1_timed,0.48529618673905583,0.5101438328889614,0.27192543144059395,0.13188631555849342,0.6583669162284549
foundation_representation,36.0,ire1_timed,0.47449914251674663,0.49263224614923384,0.2770171491780343,0.13727659584992608,0.6472934062112665
foundation_representation,38.0,ire1_timed,0.4636423488996456,0.47507362502445505,0.2822190437427299,0.14299793436558905,0.6357338696179763
foundation_representation,40.0,ire1_timed,0.4527224898518769,0.4574643010812407,0.28753512715194957,0.14905170913733343,0.6236751545809923
foundation_representation,42.0,ire1_timed,0.44173615844717495,0.43980050615875477,0.2929694330136095,0.1554394178836496,0.6111039447395228
foundation_representation,44.0,ire1_timed,0.43067985611288895,0.42207837156856165,0.298526018442937,0.16216267983838048,0.5980067538433469
foundation_representation,46.0,ire1_timed,0.41954999183259706,0.40429392724862306,0.3042089659990343,0.1692232376139643,0.5843699202493077
foundation_representation,48.0,ire1_timed,0.40834288130673113,0.38644310087079636,0.310022385641932,0.17662295910024636,0.5701796013085558
foundation_representation,50.0,ire1_timed,0.3970547460706005,0.3685217169011778,0.31597041671073917,0.1843638393999166,0.5554217676425214
foundation_representation,52.0,ire1_timed,0.38568171256918876,0.3505254956126183,0.3220572299235081,0.19244800280164615,0.5400821973055342
foundation_representation,54.0,ire1_timed,0.3742198111880848,0.33245005204872513,0.3282870293994492,0.20087770479201475,0.5241464698319609
foundation_representation,56.0,ire1_timed,0.36266497523989355,0.31429089493864554,0.33466405470414423,0.20965533410733822,0.5075999601656682
foundation_representation,58.0,ire1_timed,0.3510130399054593,0.2960434255619144,0.3411925829184222,0.2187834148265242,0.49042783246956495
foundation_representation,60.0,ire1_timed,0.33925974112921686,0.27770293656262923,0.34787693073157755,0.22826460850610317,0.4726150338129175
foundation_representation,62.0,ire1_timed,0.327400714467973,0.25926461071220114,0.3547214565596252,0.23810171635860125,0.45414628773407373
foundation_representation,64.0,ire1_timed,0.3154314938924031,0.24072351961991056,0.3617305626893033,0.24829768147544112,0.43500608767616944
foundation_representation,66.0,ire1_timed,0.30334751054053266,0.22207462239048123,0.368908697448551,0.25885559109557815,0.41517869029332916
foundation_representation,68.0,ire1_timed,0.2911440914224558,0.20331276422786576,0.3762603574042038,0.269778678921099,0.3946481086248113
foundation_representation,70.0,ire1_timed,0.2788164580755272,0.18443267498441865,0.38379008958766797,0.2810703274810325,0.37339810513448274
foundation_representation,72.0,ire1_timed,0.26635972516924544,0.16542896765461249,0.3915024937493488,0.29273407054464284,0.35141218461294216
prospective_calibration,0.0,ire1_timed,0.78,0.8,0.12,0.1,0.82
prospective_calibration,2.0,ire1_timed,0.7525988888888889,0.7840533333333334,0.1349211111111111,0.09750688888888889,0.8118562222222222
prospective_calibration,4.0,ire1_timed,0.7251419097160494,0.767987882617284,0.1499160480987654,0.09566464017530865,0.8030951616375308
prospective_calibration,6.0,ire1_timed,0.6976251645174895,0.7517998704471047,0.1649928583066462,0.09447347165127477,0.7936956453455896
prospective_calibration,8.0,ire1_timed,0.6700445889531806,0.7354853409827182,0.18015958521415623,0.0939337781251905,0.7836362991882388
prospective_calibration,10.0,ire1_timed,0.6423959517729462,0.7190401594637345,0.1954242715850238,0.09404613417999562,0.7728955406440806
prospective_calibration,12.0,ire1_timed,0.6146748542204845,0.7024600116578776,0.21079496264148856,0.09481129697098023,0.761451571570861
prospective_calibration,14.0,ire1_timed,0.586876729374687,0.685740403241963,0.22627970926481963,0.09623020906472293,0.7492823707933745
prospective_calibration,16.0,ire1_timed,0.5763301747607276,0.6688766591145447,0.23051157122293758,0.0983040013206336,0.7427356865345438
prospective_calibration,18.0,ire1_timed,0.5657533161930144,0.6519993104171208,0.2348145486666739,0.1006877335943808,0.7358491806317041
prospective_calibration,20.0,ire1_timed,0.5551437860767079,0.6351058265291532,0.23919236525428228,0.10338164455200685,0.7286121808934855
prospective_calibration,22.0,ire1_timed,0.544499136811979,0.6181935920352009,0.24364874780719825,0.10638606742977359,0.7210139116468303
prospective_calibration,24.0,ire1_timed,0.5338168404621766,0.6012599064058153,0.2481874279219797,0.10970143138062095,0.7130434899208383
prospective_calibration,26.0,ire1_timed,0.5230942883895026,0.5843019836435687,0.25281214359487536,0.11332826284244667,0.7046899215544813
prospective_calibration,28.0,ire1_timed,0.5123287908577812,0.5673169518937927,0.2575266408594312,0.11726718692895867,0.6959420972269694
prospective_calibration,30.0,ire1_timed,0.5015175766018991,0.5503018530195948,0.26233467543755495,0.12151892884386306,0.6867887884095158
prospective_calibration,32.0,ire1_timed,0.4906577923634871,0.533253642140709,0.26724001440446915,0.12608431531916128,0.6772186432372098
prospective_calibration,34.0,ire1_timed,0.4797465023924017,0.5161691871357327,0.2722464378679937,0.13096427607834155,0.6672201822996705
prospective_calibration,36.0,ire1_timed,0.46878068791355837,0.49904526810728467,0.2773577406626095,0.13615984532526124,0.6567817943491159
prospective_calibration,38.0,ire1_timed,0.4577572465586577,0.4818785768096162,0.2825777340587652,0.14167216325952897,0.6458917319244445
prospective_calibration,40.0,ire1_timed,0.4466729917623349,0.4646657160381912,0.2879102474879005,0.14750247761920668,0.6345381068898858
prospective_calibration,42.0,ire1_timed,0.4355246521222554,0.44740319898074415,0.29335913028366983,0.1536521452516654,0.6227088858867375
prospective_calibration,44.0,ire1_timed,0.4243088707226663,0.4300874485293119,0.29892825343986235,0.1601226337134405,0.6103918856966667
prospective_calibration,46.0,ire1_timed,0.4130222044209051,0.4127147965527247,0.3046215113855247,0.1669155228999453,0.5975747685150108
prospective_calibration,48.0,ire1_timed,0.4016611230963542,0.39528148312902983,0.3104428237778055,0.174032506705916,0.5842450371324714
prospective_calibration,50.0,ire1_timed,0.39022200886132086,0.37778365573731054,0.3163961373130516,0.18147539471747354,0.5703900300235543
prospective_calibration,52.0,ire1_timed,0.37870115523330794,0.3602173684083488,0.32248542755669807,0.18924611393670301,0.5559969163400605
prospective_calibration,54.0,ire1_timed,0.36709476626813187,0.34257858083356985,0.3287147007925071,0.19734671053966513,0.5410526908078959
prospective_calibration,56.0,ire1_timed,0.35539895565333,0.32486315743169253,0.33508799589172195,0.20577935166876893,0.5255441685254144
prospective_calibration,58.0,ire1_timed,0.3436097457612885,0.3070668663724967,0.3416093862027158,0.21454632726045036,0.5094579796614712
prospective_calibration,60.0,ire1_timed,0.3317230666615083,0.2891853785571054,0.3482829814617274,0.2236500519091164,0.49278056405131
prospective_calibration,62.0,ire1_timed,0.31973475509141464,0.27121426655416625,0.35511292972528885,0.23309306676833041,0.475498165688365
prospective_calibration,64.0,ire1_timed,0.3076405533851013,0.25314900349130093,0.36210341932496387,0.24287804149023046,0.4575968271100078
prospective_calibration,66.0,ire1_timed,0.2954361083593882,0.23498496190117937,0.3692586808450287,0.253007776204189,0.4390623836752207
prospective_calibration,68.0,ire1_timed,0.2831169701565554,0.21671741252155835,0.3765829891237411,0.2634852035357394,0.41988045773212884
prospective_calibration,70.0,ire1_timed,0.2706785910431042,0.19834152304861039,0.3840806652788563,0.2743133906668111,0.40003645267327126
prospective_calibration,72.0,ire1_timed,0.25811632416388014,0.17985235684285256,0.391756078758065,0.2854955414383352,0.3795155468764398
dynamic_state,0.0,perk_relief,0.78,0.8,0.12,0.1,0.82
dynamic_state,2.0,perk_relief,0.7504241333333334,0.7840533333333334,0.1349211111111111,0.09713277777777779,0.8108855555555555
dynamic_state,4.0,perk_relief,0.7207818096074075,0.7679822743209876,0.1499240201,0.09504074470172841,0.8010704914414815
dynamic_state,6.0,perk_relief,0.6910682589158622,0.751782515217846,0.165018333159634,0.09372435460056648,0.7905263469791808
dynamic_state,8.0,perk_relief,0.6612784760540599,0.7354495161413889,0.18021365492541727,0.09318430252014562,0.7792243855493817
dynamic_state,10.0,perk_relief,0.6314072196590523,0.7189785043291433,0.19551959280192716,0.09342152922100054,0.7671355834851925
dynamic_state,12.0,perk_relief,0.6014490112495984,0.7023644732971414,0.20288576133421463,0.088526559073548,0.7542306187045141
dynamic_state,14.0,perk_relief,0.5714610021646175,0.6856720352311868,0.21033832232857974,0.08431759076105241,0.7409297921590553
dynamic_state,16.0,perk_relief,0.5414401559790437,0.6688984373318122,0.21788555857200834,0.0807945324219423,0.7272071632619083
dynamic_state,18.0,perk_relief,0.5113832207576787,0.6520407150771143,0.22553573935735546,0.07795747822218475,0.7130365918206207
dynamic_state,20.0,perk_relief,0.4812867286931382,0.63509569195098,0.23329712406124858,0.07580671241955791,0.698391729262527
dynamic_state,22.0,perk_relief,0.45114699566244454,0.6180599790905875,0.24117796576106273,0.07434271347189148,0.683246009636505
dynamic_state,24.0,perk_relief,0.420960120700859,0.6009299748518421,0.24918651489183632,0.07356615819154368,0.6675726403879599
dynamic_state,26.0,perk_relief,0.39072198539152597,0.5837018642913894,0.25733102294402926,0.07347792594841887,0.6513445929037243
dynamic_state,28.0,perk_relief,0.3604282531694791,0.5663716185638215,0.26561974620305817,0.07407910292386685,0.634534592823438
dynamic_state,30.0,perk_relief,0.3300743685385348,0.5489349942326721,0.2740609495315776,0.07537098641784261,0.6171151101138614
dynamic_state,32.0,perk_relief,0.2996555561995765,0.5313875324937717,0.28266291019551,0.07735508921174394,0.5990583489024427
dynamic_state,34.0,perk_relief,0.2691668200887043,0.5137245583095084,0.2914339217348617,0.08003314398938353,0.5803362370663431
dynamic_state,36.0,perk_relief,0.23860294232370158,0.4959411794525163,0.3003822978803985,0.08340710781859285,0.5609204155729915
dynamic_state,38.0,perk_relief,0.20795848205724102,0.47803228545728493,0.3095163765172884,0.08747916669599633,0.540782227568114
dynamic_state,40.0,perk_relief,0.17722777423522448,0.45999254647815513,0.31884452369685723,0.09225174015753661,0.519892707207047
dynamic_state,42.0,perk_relief,0.14640492825862267,0.44181641205214084,0.32837513769763815,0.0977274859573753,0.4982225682250143
dynamic_state,44.0,perk_relief,0.11548382654714905,0.4234981097649842,0.3381166531369346,0.10390930481783776,0.4757421922419055
dynamic_state,46.0,perk_relief,0.08445812300307241,0.40503164381882156,0.3480775451341534,0.11080034525311577,0.4524216167969548
dynamic_state,48.0,perk_relief,0.053321241373439035,0.38641079349980667,0.35826633352720333,0.11840400846948922,0.4282305231085792
dynamic_state,50.0,perk_relief,0.02206637350894252,0.3676291115440045,0.3686915871432951,0.12672395334487452,0.4031382235544857
dynamic_state,52.0,perk_relief,0.0,0.3486799223998352,0.37936192812551583,0.13576410149055743,0.37711364886701154
dynamic_state,54.0,perk_relief,0.0,0.32955632038531296,0.39023222485336334,0.14540285810271353,0.3502141239528405
dynamic_state,56.0,perk_relief,0.0,0.31025214710691995,0.40118161024365395,0.15534456500951685,0.32262510482459605
dynamic_state,58.0,perk_relief,0.0,0.29076338544813096,0.4122135182548354,0.1655909806377141,0.29433495629709844
dynamic_state,60.0,perk_relief,0.0,0.2710859358121874,0.42333139203452264,0.17614394446629433,0.2653318945359333
dynamic_state,62.0,perk_relief,0.0,0.25121561548144067,0.43453868488145636,0.18700537765151687,0.23560398395939589
dynamic_state,64.0,perk_relief,0.0,0.2311481579527727,0.4458388612116614,0.19817728366954593,0.20513913409666246
dynamic_state,66.0,perk_relief,0.0,0.21087921224888956,0.4572353975290065,0.20966174897691622,0.1739250964014524
dynamic_state,68.0,perk_relief,0.0,0.19040434220528113,0.4687317834003683,0.2214609436890583,0.14194946102043243
dynamic_state,70.0,perk_relief,0.0,0.16971902573263248,0.48033152243560484,0.23357712227711608,0.10919965351560135
dynamic_state,72.0,perk_relief,0.0,0.14881865405446842,0.4920381332725453,0.24601262428329343,0.0756629315398808
multimodal_fusion,0.0,perk_relief,0.78,0.8,0.12,0.1,0.82
multimodal_fusion,2.0,perk_relief,0.7525988888888889,0.7821570666666667,0.1362510111111111,0.0974,0.8116944444444444
multimodal_fusion,4.0,perk_relief,0.7251313701666667,0.7641670768274569,0.15258110890185184,0.09551171554197531,0.8027149346234568
multimodal_fusion,6.0,perk_relief,0.6975932184990425,0.7460254326187804,0.16899995073275142,0.0943356944964691,0.7930376918400127
multimodal_fusion,8.0,perk_relief,0.6699800166742462,0.7277273051650736,0.18551719303278333,0.09387270002715661,0.7826386776286041
multimodal_fusion,10.0,perk_relief,0.6422871548017621,0.7092676337410604,0.20214249539235102,0.09412371415922029,0.7714935848796464
multimodal_fusion,12.0,perk_relief,0.6145098294331156,0.6906411248398748,0.21010012469429457,0.08971660807181284,0.7595778287584282
multimodal_fusion,14.0,perk_relief,0.5867064927146415,0.6719275280950194,0.21814497421366968,0.08593133928703829,0.7472784004300702
multimodal_fusion,16.0,perk_relief,0.5588743918796691,0.6531238285873142,0.22628521471271604,0.0827678702670151,0.7345738024536076
multimodal_fusion,18.0,perk_relief,0.5310106008835771,0.6342268038615928,0.23452900428209467,0.08022632975648131,0.7214423506917192
multimodal_fusion,20.0,perk_relief,0.5031120200423457,0.615233023591004,0.24288449170323578,0.07830701594371241,0.7078621673477425
multimodal_fusion,22.0,perk_relief,0.4751753756079008,0.5961388491648295,0.251359819843123,0.07701039966108246,0.6938111738300351
multimodal_fusion,24.0,perk_relief,0.4471972192792455,0.5769404331986638,0.25996312908232544,0.07633712762698584,0.6792670834411674
multimodal_fusion,26.0,perk_relief,0.41917392764835815,0.5576337189657777,0.26870256077711535,0.07628802573086392,0.6642073938893476
multimodal_fusion,28.0,perk_relief,0.3911017015798206,0.5382144397484709,0.2775862607565363,0.07686410236310783,0.6486093796193936
multimodal_fusion,30.0,perk_relief,0.3629765655231194,0.5186781181081951,0.2866223828553133,0.07806655179163703,0.6324500839604827
multimodal_fusion,32.0,perk_relief,0.334794366756547,0.4990200650732064,0.2958190924835239,0.07989675758698142,0.6157063110878209
multimodal_fusion,34.0,perk_relief,0.3065507745616081,0.4792353792424858,0.30518457023397816,0.08235629609772441,0.5983546177952828
multimodal_fusion,36.0,perk_relief,0.2782412793268185,0.4593189458046387,0.314727015528282,0.08544693997819416,0.5803713050759857
multimodal_fusion,38.0,perk_relief,0.249861191579762,0.4392654354704636,0.3244546503025887,0.0891706617703211,0.561732409507665
multimodal_fusion,40.0,perk_relief,0.22140564094624957,0.41906930331785275,0.3343757227340722,0.09352963754161082,0.5424136944396245
multimodal_fusion,42.0,perk_relief,0.1928695750354043,0.39872478754766216,0.3444985110091842,0.09852625058121427,0.5223906409779391
multimodal_fusion,44.0,perk_relief,0.16424775824947155,0.37822590814916146,0.35483132713478965,0.1041630951561093,0.5016384387654903
multimodal_fusion,46.0,perk_relief,0.13553477051713114,0.3575664654736458,0.36538252079330263,0.11044298032944215,0.48013197655331213
multimodal_fusion,48.0,perk_relief,0.10672500594906456,0.3367400387147645,0.3761604832429789,0.11736893384311128,0.45784583255962513
multimodal_fusion,50.0,perk_relief,0.07781267141450482,0.3157399842940907,0.38717365126455044,0.12494420606671175,0.43475426461283195
multimodal_fusion,52.0,perk_relief,0.048791785037471495,0.2945594341504265,0.3984305111554208,0.13317227401499424,0.41083120007464125
multimodal_fusion,54.0,perk_relief,0.019656174611367185,0.2731912939313066,0.409939602772672,0.14205684543603014,0.38605022553937923
multimodal_fusion,56.0,perk_relief,0.0,0.2516282410851316,0.42170952362616737,0.15160186297231165,0.36038457630543813
multimodal_fusion,58.0,perk_relief,0.0,0.22986272285232937,0.43368847105592845,0.1616936352959807,0.3338903301566332
multimodal_fusion,60.0,perk_relief,0.0,0.20788807946390445,0.44575921712191807,0.17209332591641874,0.30671655169138495
multimodal_fusion,62.0,perk_relief,0.0,0.1856997777061443,0.45792555113120037,0.18280282870672943,0.2788521821759342
multimodal_fusion,64.0,perk_relief,0.0,0.1632931923914393,0.4701912740525135,0.19382411924987414,0.2502860124404309
multimodal_fusion,66.0,perk_relief,0.0,0.14066360560372612,0.4825601995676629,0.20515925549231756,0.22100667997416493
multimodal_fusion,68.0,perk_relief,0.0,0.11780620591765315,0.4950361551278655,0.2168103784155204,0.19100266597730026
multimodal_fusion,70.0,perk_relief,0.0,0.09471608759123358,0.5076229830152656,0.22877971272550693,0.16026229236841516
multimodal_fusion,72.0,perk_relief,0.0,0.07138824973174555,0.5203245414098465,0.24106956756073925,0.12877371874713794
intervention_generalization,0.0,perk_relief,0.78,0.8,0.12,0.1,0.82
intervention_generalization,2.0,perk_relief,0.7525988888888889,0.7840533333333334,0.1349211111111111,0.0974,0.8116944444444444
intervention_generalization,4.0,perk_relief,0.7251409750000001,0.7679869479012346,0.14991473574074074,0.0954779925308642,0.8027623891975308
intervention_generalization,6.0,perk_relief,0.697622319969736,0.7517970277949795,0.16498926446997256,0.09423420693648835,0.7931813774308814
intervention_generalization,8.0,perk_relief,0.6700388093071628,0.7354795684165807,0.18015308315139272,0.09366906223569799,0.7829287396673875
intervention_generalization,10.0,perk_relief,0.6423861518355384,0.7190303759725092,0.19541457627257627,0.09378317017359998,0.7719815860347905
intervention_generalization,12.0,perk_relief,0.6146598790668091,0.702445066895336,0.2000354636814514,0.08920400498355184,0.7603167983501945
intervention_generalization,14.0,perk_relief,0.5869329593229473,0.6858122049701092,0.20474363882251376,0.08518560356511248,0.7483767109218359
intervention_generalization,16.0,perk_relief,0.5592031739081114,0.669129614801026,0.20954567516111597,0.08172749574661402,0.736141822140935
intervention_generalization,18.0,perk_relief,0.5314681519874273,0.6523949592018846,0.21444812947156516,0.07882934460336505,0.7235925035594437
intervention_generalization,20.0,perk_relief,0.5037253705240771,0.6356057391921344,0.21945754441239848,0.07649094902961016,0.7107089943185322
intervention_generalization,22.0,perk_relief,0.47597215416582433,0.6187592939384291,0.22458045112430036,0.07471224633548698,0.6974713954442195
intervention_generalization,24.0,perk_relief,0.44820567508022774,0.6018528006409185,0.2298233718511791,0.07349331487027795,0.6838596640084578
intervention_generalization,26.0,perk_relief,0.42042295273778396,0.5848832743634983,0.23519282258493804,0.07283437667327207,0.6698536071539211
intervention_generalization,28.0,perk_relief,0.392620853642229,0.5678475678072278,0.24069531573449596,0.07273580015356967,0.655432875980689
intervention_generalization,30.0,perk_relief,0.3647960910072158,0.5507423710261133,0.24633736281962956,0.07319810280018245,0.6405769592929508
intervention_generalization,32.0,perk_relief,0.3369452243785739,0.5335642110844415,0.2521254771902303,0.07422195392379985,0.6252651772037952
intervention_generalization,34.0,perk_relief,0.30906465920134374,0.5163094516548321,0.25806617677158716,0.07580817743161258,0.6094766745960843
intervention_generalization,36.0,perk_relief,0.2811506463307659,0.4989742925561688,0.2641659868363257,0.07795775463660402,0.5931904144373465
intervention_generalization,38.0,perk_relief,0.2531992814863916,0.4815547692305503,0.27043144280365505,0.08067182710274065,0.5763851709465538
intervention_generalization,40.0,perk_relief,0.22520650464846664,0.46404675215838836,0.276869093066593,0.08395169952751391,0.5590395226105846
intervention_generalization,42.0,perk_relief,0.19716809939572738,0.4464459462107671,0.2834855018478603,0.08779884266330695,0.5411318450481019
intervention_generalization,44.0,perk_relief,0.16907969218373065,0.42874788993815804,0.2902872520851561,0.09221489627908189,0.5226403037185059
intervention_generalization,46.0,perk_relief,0.14093675156282576,0.41094795479457247,0.2972809483465469,0.09720167216390573,0.5035428464735517
intervention_generalization,48.0,perk_relief,0.1127345873348599,0.3930413442962136,0.30447321977672265,0.10276115717385574,0.4838171959491466
intervention_generalization,50.0,perk_relief,0.08446834964769165,0.3750230931136741,0.3118707230748954,0.10889551632386903,0.46344084179476897
intervention_generalization,52.0,perk_relief,0.05613302802657052,0.35688806609670654,0.31948014550513687,0.11560709592612464,0.44239103273787733
intervention_generalization,54.0,perk_relief,0.027723450341422987,0.33863095723057607,0.32730820793997445,0.12289842677657162,0.4206447684805973
intervention_generalization,56.0,perk_relief,0.0,0.32024628852298487,0.33536166793808647,0.1307722273912412,0.39817879142590046
intervention_generalization,58.0,perk_relief,0.0,0.3017284088205381,0.34364289870683584,0.13922200597499096,0.37497621445559504
intervention_generalization,60.0,perk_relief,0.0,0.2830715692389703,0.35199796953486523,0.1479094157601588,0.35125464341108675
intervention_generalization,62.0,perk_relief,0.0,0.26427263299823595,0.3604295313606002,0.15683576287379597,0.32700557166742555
intervention_generalization,64.0,perk_relief,0.0,0.24532840252136223,0.3689402415859707,0.16600241037401037,0.3022203909350637
intervention_generalization,66.0,perk_relief,0.0,0.22623561901058148,0.3775327647520578,0.1754107786553145,0.276890389289177
intervention_generalization,68.0,perk_relief,0.0,0.2069909620077518,0.38620977321727673,0.18506234586496645,0.2510067491722296
intervention_generalization,70.0,perk_relief,0.0,0.18759104893894696,0.3949739478382231,0.19495864833043372,0.22456054536936937
intervention_generalization,72.0,perk_relief,0.0,0.16803243464309253,0.4038279786533087,0.20510128099811095,0.19754274295623334
spatiotemporal_context,0.0,perk_relief,0.78,0.8,0.12,0.1,0.82
spatiotemporal_context,2.0,perk_relief,0.7525988888888889,0.7840533333333334,0.13781,0.0974,0.8114777777777777
spatiotemporal_context,4.0,perk_relief,0.7251188589506173,0.7679606590123458,0.15568208141975307,0.09551554808641975,0.8022183973765432
spatiotemporal_context,6.0,perk_relief,0.6975554876678841,0.7517177071117833,0.17362526139219475,0.09434710174156379,0.7921984387838306
spatiotemporal_context,8.0,perk_relief,0.6699041680542241,0.7353200096614538,0.1916485556575799,0.09389532532314886,0.7813942252713695
spatiotemporal_context,10.0,perk_relief,0.6421601078469582,0.7187628998902119,0.209760982174304,0.09416109328040989,0.7697818150458169
spatiotemporal_context,12.0,perk_relief,0.6143183286287389,0.7020415113931402,0.21991156476083495,0.08977216008866043,0.7573369927104593
spatiotemporal_context,14.0,perk_relief,0.586431875987745,0.6852206305541759,0.23013246973265444,0.08601778727443772,0.7444417681275425
spatiotemporal_context,16.0,perk_relief,0.5584978010366792,0.6682974048664508,0.24043149225222682,0.08289800831804103,0.7310745838868875
spatiotemporal_context,18.0,perk_relief,0.5305129846846827,0.6512688000118159,0.2508164167818978,0.0804130188434897,0.7172136893139135
spatiotemporal_context,20.0,perk_relief,0.5024741372125991,0.6341315994934771,0.26129502009669675,0.07856317955932188,0.7028371338023851
spatiotemporal_context,22.0,perk_relief,0.4743777977894913,0.6168824042053264,0.2718750743248198,0.07734901923633879,0.6879227599838568
spatiotemporal_context,24.0,perk_relief,0.44622033392947896,0.5995176319370099,0.28256435001648705,0.07677123772379087,0.6724481967315434
spatiotemporal_context,26.0,perk_relief,0.41799794088795234,0.5820335168137656,0.2933706192418882,0.07683070900552548,0.6563908519962772
spatiotemporal_context,28.0,perk_relief,0.38970664099619956,0.5644261086700424,0.30430165871895215,0.0775284842976398,0.6397279054721317
spatiotemporal_context,30.0,perk_relief,0.3613422829334709,0.5466912723558975,0.31536525297169893,0.07886579518920654,0.6224363010892219
spatiotemporal_context,32.0,perk_relief,0.33290054093548666,0.528824686975151,0.326569197519953,0.08084405682766554,0.6044927393311114
spatiotemporal_context,34.0,perk_relief,0.3043769139383775,0.5108218450542586,0.3379213021012211,0.08346487115049914,0.5858736693741752
spatiotemporal_context,36.0,perk_relief,0.2757667246570309,0.4926780516408474,0.34942939392555944,0.08673003016483566,0.5665552810461935
spatiotemporal_context,38.0,perk_relief,0.24706511859679614,0.47438842333083414,0.3611013209642781,0.0906415192766518,0.5465134966013628
spatiotemporal_context,40.0,perk_relief,0.2182670629974847,0.4559478872230347,0.37294495527335564,0.09520152067127162,0.525723962308834
spatiotemporal_context,42.0,perk_relief,0.18936734570858169,0.4373511798001446,0.3849681963524581,0.10041241674688801,0.5041620398517973
spatiotemporal_context,44.0,perk_relief,0.16036057399456555,0.41859284573495537,0.3971789745404837,0.1062767936028607,0.48180279753405275
spatiotemporal_context,46.0,perk_relief,0.13124117326921175,0.39966723662064724,0.40958525444857624,0.11279744458457377,0.4586210012909124
spatiotemporal_context,48.0,perk_relief,0.10200338575773626,0.380568509623977,0.4221950384315782,0.1199773738866656,0.4345911055011948
spatiotemporal_context,50.0,perk_relief,0.07264126908561216,0.36129062606015694,0.43501637009891686,0.12781980021647427,0.40968724359697944
spatiotemporal_context,52.0,perk_relief,0.04314869479287116,0.3418273498881983,0.44805733786594504,0.13632816051957264,0.3838832184676964
spatiotemporal_context,54.0,perk_relief,0.013519346772678433,0.3221722461254661,0.46132607854678287,0.14550611376929906,0.35715249265503224
spatiotemporal_context,56.0,perk_relief,0.0,0.30231867918016997,0.47483078098973375,0.15535754482222175,0.32946817833503717
spatiotemporal_context,58.0,perk_relief,0.0,0.28225981110048853,0.4884857819142548,0.16568701417700213,0.3009438888469013
spatiotemporal_context,60.0,perk_relief,0.0,0.26199022747492867,0.5022182960425154,0.1763305412055996,0.27167905169647366
